total_packet_rate,total_byte_rate,avg_packet_size,tcp_rate,syn_rate,ack_rate,syn_to_ack_ratio,unique_source_ips,label
69.0,4228.0,61.27536231884058,63.0,31.5,31.5,0.9999999841269844,2,1
71.0,4576.0,64.45070422535211,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4358.0,62.70503597122302,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4200.0,61.76470588235294,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4360.0,62.285714285714285,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4140.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
64.5,3870.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
74.5,4722.0,63.38255033557047,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4143.0,60.9264705882353,63.0,31.5,31.5,0.9999999841269844,2,1
77.5,5111.5,65.95483870967742,63.0,31.5,31.5,0.9999999841269844,2,1
76.5,4822.0,63.032679738562095,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4694.0,65.19444444444444,63.0,31.5,31.5,0.9999999841269844,2,1
73.0,5040.0,69.04109589041096,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4505.5,64.8273381294964,63.0,31.5,31.5,0.9999999841269844,2,1
70.5,4405.0,62.4822695035461,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4052.0,60.47761194029851,63.0,31.5,31.5,0.9999999841269844,2,1
66.0,3960.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
64.5,3870.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
76.5,4915.0,64.2483660130719,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4319.0,61.7,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4138.0,61.303703703703704,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4541.0,62.63448275862069,63.0,31.5,31.5,0.9999999841269844,2,1
76.0,5193.0,68.32894736842105,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4707.0,67.72661870503597,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4270.0,62.33576642335766,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4552.0,63.22222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
66.5,4006.0,60.2406015037594,63.0,31.5,31.5,0.9999999841269844,2,1
64.5,3870.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4183.5,61.07299270072993,63.0,31.5,31.5,0.9999999841269844,2,1
76.0,4782.0,62.921052631578945,64.0,32.0,32.0,0.9999999843750003,2,1
72.0,4495.0,62.43055555555556,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4230.0,62.205882352941174,63.0,31.5,31.5,0.9999999841269844,2,1
73.5,4658.0,63.374149659863946,63.0,31.5,31.5,0.9999999841269844,2,1
82.0,5356.0,65.3170731707317,63.0,31.5,31.5,0.9999999841269844,2,1
75.0,4675.0,62.333333333333336,63.0,31.5,31.5,0.9999999841269844,2,1
65.0,3963.0,60.96923076923077,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4270.0,62.33576642335766,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4050.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4050.0,60.0,62.5,31.0,31.5,0.9841269685059212,2,1
73.0,4632.0,63.45205479452055,63.5,32.0,31.5,1.0158729997480476,2,1
68.0,4200.0,61.76470588235294,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4460.5,64.64492753623189,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4139.0,61.776119402985074,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4138.0,61.303703703703704,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4685.5,64.62758620689655,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
64.0,3872.0,60.5,63.0,31.5,31.5,0.9999999841269844,2,1
66.0,4017.0,60.86363636363637,63.0,31.5,31.5,0.9999999841269844,2,1
63.0,3780.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4588.0,63.72222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4143.0,60.9264705882353,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4360.0,62.285714285714285,63.0,31.5,31.5,0.9999999841269844,2,1
71.0,4435.0,62.46478873239437,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4376.0,62.51428571428571,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4228.0,61.27536231884058,63.0,31.5,31.5,0.9999999841269844,2,1
70.5,4405.0,62.4822695035461,63.0,31.5,31.5,0.9999999841269844,2,1
10.5,646.0,61.523809523809526,9.5,4.5,5.0,0.8999999100000091,2,1
4.5,270.0,60.0,0.0,0.0,0.0,0.0,0,1
43.5,2878.0,66.16091954022988,32.5,16.5,16.0,1.0312499677734386,2,1
36.0,2296.5,63.791666666666664,31.5,15.5,16.0,0.9687499697265636,2,1
38.5,2481.5,64.45454545454545,31.5,16.0,15.5,1.0322580312174827,2,1
37.5,2410.0,64.26666666666667,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
36.0,2279.0,63.30555555555556,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2368.0,62.31578947368421,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2545.0,64.43037974683544,32.0,16.0,16.0,0.9999999687500011,2,1
34.0,2056.0,60.470588235294116,32.0,16.0,16.0,0.9999999687500011,2,1
44.5,2836.0,63.73033707865169,31.5,15.5,16.0,0.9687499697265636,2,1
67.5,4649.0,68.87407407407407,31.5,16.0,15.5,1.0322580312174827,2,1
45.0,3646.0,81.02222222222223,32.0,16.0,16.0,0.9999999687500011,2,1
40.0,2735.5,68.3875,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2545.0,64.43037974683544,32.0,16.0,16.0,0.9999999687500011,2,1
37.0,2283.0,61.7027027027027,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2530.0,64.0506329113924,32.0,16.0,16.0,0.9999999687500011,2,1
39.0,2699.0,69.2051282051282,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,2692.0,65.65853658536585,32.0,16.0,16.0,0.9999999687500011,2,1
33.0,2012.0,60.96969696969697,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
49.0,3695.5,75.41836734693878,32.0,16.0,16.0,0.9999999687500011,2,1
41.0,3109.0,75.82926829268293,32.0,16.0,16.0,0.9999999687500011,2,1
34.0,2103.0,61.85294117647059,32.0,16.0,16.0,0.9999999687500011,2,1
40.5,2647.0,65.35802469135803,32.0,16.0,16.0,0.9999999687500011,2,1
38.0,2455.0,64.60526315789474,32.0,16.0,16.0,0.9999999687500011,2,1
36.0,2279.0,63.30555555555556,32.0,16.0,16.0,0.9999999687500011,2,1
35.0,2198.5,62.81428571428572,31.5,15.5,16.0,0.9687499697265636,2,1
40.5,2610.5,64.45679012345678,31.5,16.0,15.5,1.0322580312174827,2,1
33.5,2010.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
32.0,1920.0,60.0,32.0,16.0,16.0,0.9999999687500011,2,1
40.5,2652.0,65.48148148148148,32.0,16.0,16.0,0.9999999687500011,2,1
39.5,2502.0,63.34177215189873,32.0,16.0,16.0,0.9999999687500011,2,1
